Part number,Manufacturer,Alternative,Library Path,Library Ref,Footprint Path,Footprint Ref,Package,Value,Tolerance,ppm,Power,Voltage,Description,Component Note,gost BOM,Note
RC0805FR-071KL,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,1k,1%,100,0.125,150,"RC0805FR-071KL, 1% 1k",0805 1k 1%,0805 1k 1%," "
RC0805JR-071KL,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,1k,5%,100,0.125,150,"RC0805JR-071KL, 5% 1k",0805 1k 5%,0805 1k 5%," "
RC0805DR-071K02L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,02k","0,5%",100,0.125,150,"RC0805DR-071K02L, 0,5% 1,02k","0805 1,02k 0,5%","0805 1,02k 0,5%"," "
RC0805FR-071K02L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,02k",1%,100,0.125,150,"RC0805FR-071K02L, 1% 1,02k","0805 1,02k 1%","0805 1,02k 1%"," "
RC0805DR-071K05L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,05k","0,5%",100,0.125,150,"RC0805DR-071K05L, 0,5% 1,05k","0805 1,05k 0,5%","0805 1,05k 0,5%"," "
RC0805FR-071K05L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,05k",1%,100,0.125,150,"RC0805FR-071K05L, 1% 1,05k","0805 1,05k 1%","0805 1,05k 1%"," "
RC0805DR-071K07L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,07k","0,5%",100,0.125,150,"RC0805DR-071K07L, 0,5% 1,07k","0805 1,07k 0,5%","0805 1,07k 0,5%"," "
RC0805FR-071K07L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,07k",1%,100,0.125,150,"RC0805FR-071K07L, 1% 1,07k","0805 1,07k 1%","0805 1,07k 1%"," "
RC0805DR-071K1L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,1k","0,5%",100,0.125,150,"RC0805DR-071K1L, 0,5% 1,1k","0805 1,1k 0,5%","0805 1,1k 0,5%"," "
RC0805FR-071K1L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,1k",1%,100,0.125,150,"RC0805FR-071K1L, 1% 1,1k","0805 1,1k 1%","0805 1,1k 1%"," "
RC0805JR-071K1L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,1k",5%,100,0.125,150,"RC0805JR-071K1L, 5% 1,1k","0805 1,1k 5%","0805 1,1k 5%"," "
RC0805DR-071K13L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,13k","0,5%",100,0.125,150,"RC0805DR-071K13L, 0,5% 1,13k","0805 1,13k 0,5%","0805 1,13k 0,5%"," "
RC0805FR-071K13L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,13k",1%,100,0.125,150,"RC0805FR-071K13L, 1% 1,13k","0805 1,13k 1%","0805 1,13k 1%"," "
RC0805DR-071K15L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,15k","0,5%",100,0.125,150,"RC0805DR-071K15L, 0,5% 1,15k","0805 1,15k 0,5%","0805 1,15k 0,5%"," "
RC0805FR-071K15L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,15k",1%,100,0.125,150,"RC0805FR-071K15L, 1% 1,15k","0805 1,15k 1%","0805 1,15k 1%"," "
RC0805DR-071K18L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,18k","0,5%",100,0.125,150,"RC0805DR-071K18L, 0,5% 1,18k","0805 1,18k 0,5%","0805 1,18k 0,5%"," "
RC0805FR-071K18L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,18k",1%,100,0.125,150,"RC0805FR-071K18L, 1% 1,18k","0805 1,18k 1%","0805 1,18k 1%"," "
RC0805FR-071K2L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,2k",1%,100,0.125,150,"RC0805FR-071K2L, 1% 1,2k","0805 1,2k 1%","0805 1,2k 1%"," "
RC0805JR-071K2L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,2k",5%,100,0.125,150,"RC0805JR-071K2L, 5% 1,2k","0805 1,2k 5%","0805 1,2k 5%"," "
RC0805DR-071K21L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,21k","0,5%",100,0.125,150,"RC0805DR-071K21L, 0,5% 1,21k","0805 1,21k 0,5%","0805 1,21k 0,5%"," "
RC0805FR-071K21L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,21k",1%,100,0.125,150,"RC0805FR-071K21L, 1% 1,21k","0805 1,21k 1%","0805 1,21k 1%"," "
RC0805DR-071K24L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,24k","0,5%",100,0.125,150,"RC0805DR-071K24L, 0,5% 1,24k","0805 1,24k 0,5%","0805 1,24k 0,5%"," "
RC0805FR-071K24L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,24k",1%,100,0.125,150,"RC0805FR-071K24L, 1% 1,24k","0805 1,24k 1%","0805 1,24k 1%"," "
RC0805DR-071K27L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,27k","0,5%",100,0.125,150,"RC0805DR-071K27L, 0,5% 1,27k","0805 1,27k 0,5%","0805 1,27k 0,5%"," "
RC0805FR-071K27L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,27k",1%,100,0.125,150,"RC0805FR-071K27L, 1% 1,27k","0805 1,27k 1%","0805 1,27k 1%"," "
RC0805DR-071K3L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,3k","0,5%",100,0.125,150,"RC0805DR-071K3L, 0,5% 1,3k","0805 1,3k 0,5%","0805 1,3k 0,5%"," "
RC0805FR-071K3L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,3k",1%,100,0.125,150,"RC0805FR-071K3L, 1% 1,3k","0805 1,3k 1%","0805 1,3k 1%"," "
RC0805JR-071K3L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,3k",5%,100,0.125,150,"RC0805JR-071K3L, 5% 1,3k","0805 1,3k 5%","0805 1,3k 5%"," "
RC0805DR-071K33L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,33k","0,5%",100,0.125,150,"RC0805DR-071K33L, 0,5% 1,33k","0805 1,33k 0,5%","0805 1,33k 0,5%"," "
RC0805FR-071K33L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,33k",1%,100,0.125,150,"RC0805FR-071K33L, 1% 1,33k","0805 1,33k 1%","0805 1,33k 1%"," "
RC0805DR-071K37L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,37k","0,5%",100,0.125,150,"RC0805DR-071K37L, 0,5% 1,37k","0805 1,37k 0,5%","0805 1,37k 0,5%"," "
RC0805FR-071K37L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,37k",1%,100,0.125,150,"RC0805FR-071K37L, 1% 1,37k","0805 1,37k 1%","0805 1,37k 1%"," "
RC0805DR-071K4L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,4k","0,5%",100,0.125,150,"RC0805DR-071K4L, 0,5% 1,4k","0805 1,4k 0,5%","0805 1,4k 0,5%"," "
RC0805FR-071K4L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,4k",1%,100,0.125,150,"RC0805FR-071K4L, 1% 1,4k","0805 1,4k 1%","0805 1,4k 1%"," "
RC0805DR-071K43L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,43k","0,5%",100,0.125,150,"RC0805DR-071K43L, 0,5% 1,43k","0805 1,43k 0,5%","0805 1,43k 0,5%"," "
RC0805FR-071K43L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,43k",1%,100,0.125,150,"RC0805FR-071K43L, 1% 1,43k","0805 1,43k 1%","0805 1,43k 1%"," "
RC0805DR-071K47L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,47k","0,5%",100,0.125,150,"RC0805DR-071K47L, 0,5% 1,47k","0805 1,47k 0,5%","0805 1,47k 0,5%"," "
RC0805FR-071K47L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,47k",1%,100,0.125,150,"RC0805FR-071K47L, 1% 1,47k","0805 1,47k 1%","0805 1,47k 1%"," "
RC0805DR-071K5L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,5k","0,5%",100,0.125,150,"RC0805DR-071K5L, 0,5% 1,5k","0805 1,5k 0,5%","0805 1,5k 0,5%"," "
RC0805FR-071K5L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,5k",1%,100,0.125,150,"RC0805FR-071K5L, 1% 1,5k","0805 1,5k 1%","0805 1,5k 1%"," "
RC0805JR-071K5L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,5k",5%,100,0.125,150,"RC0805JR-071K5L, 5% 1,5k","0805 1,5k 5%","0805 1,5k 5%"," "
RC0805DR-071K54L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,54k","0,5%",100,0.125,150,"RC0805DR-071K54L, 0,5% 1,54k","0805 1,54k 0,5%","0805 1,54k 0,5%"," "
RC0805FR-071K54L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,54k",1%,100,0.125,150,"RC0805FR-071K54L, 1% 1,54k","0805 1,54k 1%","0805 1,54k 1%"," "
RC0805DR-071K58L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,58k","0,5%",100,0.125,150,"RC0805DR-071K58L, 0,5% 1,58k","0805 1,58k 0,5%","0805 1,58k 0,5%"," "
RC0805FR-071K58L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,58k",1%,100,0.125,150,"RC0805FR-071K58L, 1% 1,58k","0805 1,58k 1%","0805 1,58k 1%"," "
RC0805FR-071K6L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,6k",1%,100,0.125,150,"RC0805FR-071K6L, 1% 1,6k","0805 1,6k 1%","0805 1,6k 1%"," "
RC0805JR-071K6L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,6k",5%,100,0.125,150,"RC0805JR-071K6L, 5% 1,6k","0805 1,6k 5%","0805 1,6k 5%"," "
RC0805DR-071K62L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,62k","0,5%",100,0.125,150,"RC0805DR-071K62L, 0,5% 1,62k","0805 1,62k 0,5%","0805 1,62k 0,5%"," "
RC0805FR-071K62L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,62k",1%,100,0.125,150,"RC0805FR-071K62L, 1% 1,62k","0805 1,62k 1%","0805 1,62k 1%"," "
RC0805DR-071K65L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,65k","0,5%",100,0.125,150,"RC0805DR-071K65L, 0,5% 1,65k","0805 1,65k 0,5%","0805 1,65k 0,5%"," "
RC0805FR-071K65L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,65k",1%,100,0.125,150,"RC0805FR-071K65L, 1% 1,65k","0805 1,65k 1%","0805 1,65k 1%"," "
RC0805DR-071K69L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,69k","0,5%",100,0.125,150,"RC0805DR-071K69L, 0,5% 1,69k","0805 1,69k 0,5%","0805 1,69k 0,5%"," "
RC0805FR-071K69L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,69k",1%,100,0.125,150,"RC0805FR-071K69L, 1% 1,69k","0805 1,69k 1%","0805 1,69k 1%"," "
RC0805DR-071K74L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,74k","0,5%",100,0.125,150,"RC0805DR-071K74L, 0,5% 1,74k","0805 1,74k 0,5%","0805 1,74k 0,5%"," "
RC0805FR-071K74L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,74k",1%,100,0.125,150,"RC0805FR-071K74L, 1% 1,74k","0805 1,74k 1%","0805 1,74k 1%"," "
RC0805DR-071K78L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,78k","0,5%",100,0.125,150,"RC0805DR-071K78L, 0,5% 1,78k","0805 1,78k 0,5%","0805 1,78k 0,5%"," "
RC0805FR-071K78L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,78k",1%,100,0.125,150,"RC0805FR-071K78L, 1% 1,78k","0805 1,78k 1%","0805 1,78k 1%"," "
RC0805FR-071K8L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,8k",1%,100,0.125,150,"RC0805FR-071K8L, 1% 1,8k","0805 1,8k 1%","0805 1,8k 1%"," "
RC0805JR-071K8L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,8k",5%,100,0.125,150,"RC0805JR-071K8L, 5% 1,8k","0805 1,8k 5%","0805 1,8k 5%"," "
RC0805DR-071K82L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,82k","0,5%",100,0.125,150,"RC0805DR-071K82L, 0,5% 1,82k","0805 1,82k 0,5%","0805 1,82k 0,5%"," "
RC0805FR-071K82L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,82k",1%,100,0.125,150,"RC0805FR-071K82L, 1% 1,82k","0805 1,82k 1%","0805 1,82k 1%"," "
RC0805DR-071K87L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,87k","0,5%",100,0.125,150,"RC0805DR-071K87L, 0,5% 1,87k","0805 1,87k 0,5%","0805 1,87k 0,5%"," "
RC0805FR-071K87L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,87k",1%,100,0.125,150,"RC0805FR-071K87L, 1% 1,87k","0805 1,87k 1%","0805 1,87k 1%"," "
RC0805DR-071K91L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,91k","0,5%",100,0.125,150,"RC0805DR-071K91L, 0,5% 1,91k","0805 1,91k 0,5%","0805 1,91k 0,5%"," "
RC0805FR-071K91L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,91k",1%,100,0.125,150,"RC0805FR-071K91L, 1% 1,91k","0805 1,91k 1%","0805 1,91k 1%"," "
RC0805DR-071K96L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,96k","0,5%",100,0.125,150,"RC0805DR-071K96L, 0,5% 1,96k","0805 1,96k 0,5%","0805 1,96k 0,5%"," "
RC0805FR-071K96L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"1,96k",1%,100,0.125,150,"RC0805FR-071K96L, 1% 1,96k","0805 1,96k 1%","0805 1,96k 1%"," "
RC0805DR-072KL,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,2k,"0,5%",100,0.125,150,"RC0805DR-072KL, 0,5% 2k","0805 2k 0,5%","0805 2k 0,5%"," "
RC0805FR-072KL,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,2k,1%,100,0.125,150,"RC0805FR-072KL, 1% 2k",0805 2k 1%,0805 2k 1%," "
RC0805JR-072KL,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,2k,5%,100,0.125,150,"RC0805JR-072KL, 5% 2k",0805 2k 5%,0805 2k 5%," "
RC0805DR-072K05L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,05k","0,5%",100,0.125,150,"RC0805DR-072K05L, 0,5% 2,05k","0805 2,05k 0,5%","0805 2,05k 0,5%"," "
RC0805FR-072K05L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,05k",1%,100,0.125,150,"RC0805FR-072K05L, 1% 2,05k","0805 2,05k 1%","0805 2,05k 1%"," "
RC0805DR-072K1L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,1k","0,5%",100,0.125,150,"RC0805DR-072K1L, 0,5% 2,1k","0805 2,1k 0,5%","0805 2,1k 0,5%"," "
RC0805FR-072K1L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,1k",1%,100,0.125,150,"RC0805FR-072K1L, 1% 2,1k","0805 2,1k 1%","0805 2,1k 1%"," "
RC0805DR-072K15L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,15k","0,5%",100,0.125,150,"RC0805DR-072K15L, 0,5% 2,15k","0805 2,15k 0,5%","0805 2,15k 0,5%"," "
RC0805FR-072K15L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,15k",1%,100,0.125,150,"RC0805FR-072K15L, 1% 2,15k","0805 2,15k 1%","0805 2,15k 1%"," "
RC0805FR-072K2L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,2k",1%,100,0.125,150,"RC0805FR-072K2L, 1% 2,2k","0805 2,2k 1%","0805 2,2k 1%"," "
RC0805JR-072K2L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,2k",5%,100,0.125,150,"RC0805JR-072K2L, 5% 2,2k","0805 2,2k 5%","0805 2,2k 5%"," "
RC0805DR-072K21L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,21k","0,5%",100,0.125,150,"RC0805DR-072K21L, 0,5% 2,21k","0805 2,21k 0,5%","0805 2,21k 0,5%"," "
RC0805FR-072K21L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,21k",1%,100,0.125,150,"RC0805FR-072K21L, 1% 2,21k","0805 2,21k 1%","0805 2,21k 1%"," "
RC0805DR-072K26L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,26k","0,5%",100,0.125,150,"RC0805DR-072K26L, 0,5% 2,26k","0805 2,26k 0,5%","0805 2,26k 0,5%"," "
RC0805FR-072K26L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,26k",1%,100,0.125,150,"RC0805FR-072K26L, 1% 2,26k","0805 2,26k 1%","0805 2,26k 1%"," "
RC0805DR-072K32L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,32k","0,5%",100,0.125,150,"RC0805DR-072K32L, 0,5% 2,32k","0805 2,32k 0,5%","0805 2,32k 0,5%"," "
RC0805FR-072K32L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,32k",1%,100,0.125,150,"RC0805FR-072K32L, 1% 2,32k","0805 2,32k 1%","0805 2,32k 1%"," "
RC0805DR-072K37L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,37k","0,5%",100,0.125,150,"RC0805DR-072K37L, 0,5% 2,37k","0805 2,37k 0,5%","0805 2,37k 0,5%"," "
RC0805FR-072K37L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,37k",1%,100,0.125,150,"RC0805FR-072K37L, 1% 2,37k","0805 2,37k 1%","0805 2,37k 1%"," "
RC0805FR-072K4L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,4k",1%,100,0.125,150,"RC0805FR-072K4L, 1% 2,4k","0805 2,4k 1%","0805 2,4k 1%"," "
RC0805JR-072K4L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,4k",5%,100,0.125,150,"RC0805JR-072K4L, 5% 2,4k","0805 2,4k 5%","0805 2,4k 5%"," "
RC0805DR-072K43L,Yageo," ",Resistor_0805.Schlib,Resistor_0805,PCB - RESISTOR - CHIP - RES 0805_2012.PCBLIB,RES 0805_2012,SMD 0805,"2,43k","0,5%",100,0.125,150,"RC0805DR-072K43L, 0,5% 2,43k","0805 2,43k 0,5%","0805 2,43k 0,5%"," "
